Section,Databundelcode,Record ID,Uitvalreden,Informatie
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586O_4500,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T107277N_4503,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T107388N_4505,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T124929N_4507,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T138333N_4509,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T139604N_4519,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T140300N_4528,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T140301N_4532,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T141433N_4535,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T141587N_4538,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T141595N_4542,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189586T141908N_4572,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189588O_4585,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189588T107232N_4587,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189588T138333N_4589,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189588T140302N_4594,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189588T141595N_4597,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591O_4661,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T107199N_4663,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T107381N_4665,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T107388N_4667,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T123776N_4669,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T124929N_4671,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T138333N_4673,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T139604N_4679,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T140302N_4683,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T141433N_4686,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T141579N_4689,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T141587N_4692,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189591T141595N_4709,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189592O_4711,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189592T107381N_4714,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189592T107388N_4716,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189592T123776N_4718,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189592T138333N_4720,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189592T139604N_4734,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189592T140302N_4737,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189592T141433N_4740,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189592T141587N_4744,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189592T141595N_4772,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594O_4832,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594T107199N_4834,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594T107388N_4836,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594T123867N_4838,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594T124929N_4840,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594T1360N_4842,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594T138333N_4844,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594T141433N_4848,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594T141587N_4851,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594T141595N_4869,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189594T141908N_4872,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595O_4874,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T107281N_4877,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T107388N_4879,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T123776N_4881,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T124929N_4883,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T1360N_4885,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T138333N_4887,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T139604N_4902,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T140302N_4910,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T141433N_4916,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T141587N_4919,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189595T141908N_4927,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596O_4930,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T107277N_4933,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T107381N_4935,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T107388N_4937,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T107392N_4939,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T123776N_4941,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T123867N_4943,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T124913N_4945,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T124929N_4947,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T1360N_4949,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T138333N_4951,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T140302N_4963,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T140737N_4966,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T141433N_4969,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T141587N_4972,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189596T141908N_4980,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189607O_5528,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189607T107388N_5531,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189607T123776N_5533,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189607T138333N_5535,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189607T139604N_5540,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189607T141579N_5553,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189607T141587N_5574,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189607T141595N_5577,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609O_5648,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T107199N_5650,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T107232N_5651,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T107277N_5653,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T107388N_5655,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T123776N_5657,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T138333N_5659,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T139604N_5670,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T140302N_5706,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T140513N_5715,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T141579N_5718,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T141587N_5759,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189609T141595N_5762,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616O_6140,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T107199N_6142,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T107277N_6144,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T124913N_6146,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T124929N_6148,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T1360N_6150,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T138333N_6152,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T140295N_6156,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T140302N_6158,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T140509N_6161,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T140513N_6167,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_189616T141433N_6172,geen validatieregel,geen enkele validatieregel van toepassing
